date,sku_id,units_sold,revenue,unit_price,promo_flag
2010-10-08,20981,12,10.2,0.85,1
2010-10-08,20983,1,0.85,0.85,1
2010-10-08,21002,2,6.72,3.36,1
2010-10-08,21004,1,4.25,4.25,1
2010-10-08,21017,1,1.28,1.28,1
2010-10-08,21033,1,5.91,5.91,0
2010-10-08,21034,15,14.249999999999998,0.95,0
2010-10-08,21035,13,41.31,4.43,1
2010-10-08,21039,1,2.55,2.55,1
2010-10-08,21041,6,17.700000000000003,2.95,1
2010-10-08,21054,2,17.9,8.95,1
2010-10-08,21055,2,17.9,8.95,1
2010-10-08,21060,5,8.299999999999999,1.66,0
2010-10-08,21066,1,1.25,1.25,1
2010-10-08,21067,1,1.25,1.25,1
2010-10-08,21068,13,16.25,1.25,1
2010-10-08,21069,1,1.25,1.25,1
2010-10-08,21071,1,1.25,1.25,1
2010-10-08,21078,2,5.02,2.51,0
2010-10-08,21080,24,31.169999999999998,1.3439999999999999,1
2010-10-08,21094,5,4.25,0.85,1
2010-10-08,21098,30,40.019999999999996,1.502,1
2010-10-08,21100,6,25.259999999999998,4.21,0
2010-10-08,21115,2,21.18,10.59,1
2010-10-08,21116,4,23.32,6.710000000000001,1
2010-10-08,21122,24,30.0,1.25,1
2010-10-08,21124,24,30.0,1.25,1
2010-10-08,21135,8,13.52,1.69,1
2010-10-08,21136,8,13.52,1.69,1
2010-10-08,21137,18,67.5,3.75,1
2010-10-08,21143,4,7.8,1.95,1
2010-10-08,21145,12,15.0,1.25,1
2010-10-08,21146,12,23.4,1.95,1
2010-10-08,21154,16,53.76,3.36,0
2010-10-08,21155,16,42.040000000000006,3.5066666666666664,1
2010-10-08,21156,375,628.51,2.44,1
2010-10-08,21157,2,4.2,2.1,1
2010-10-08,21164,12,35.400000000000006,2.95,1
2010-10-08,21165,1,4.21,4.21,0
2010-10-08,21166,38,76.36,2.402,1
2010-10-08,21169,2,3.38,1.69,1
2010-10-08,21171,1,1.45,1.45,1
2010-10-08,21172,2,5.66,2.83,1
2010-10-08,21174,2,6.16,3.08,1
2010-10-08,21175,25,52.50000000000001,2.1,1
2010-10-08,21181,38,81.91000000000001,2.522,1
2010-10-08,21186,26,46.31999999999999,2.22,1
2010-10-08,21187,4,6.6,1.65,1
2010-10-08,21199,1,3.36,3.36,0
2010-10-08,21201,4,10.2,2.55,1
2010-10-08,21210,385,558.25,1.45,1
2010-10-08,21211,97,140.64999999999998,1.45,1
2010-10-08,21212,883,459.99,0.69875,1
2010-10-08,21213,63,88.37,0.866,1
2010-10-08,21214,1,1.45,1.45,1
2010-10-08,21215,6,12.78,2.13,0
2010-10-08,21216,4,19.8,4.95,1
2010-10-08,21217,5,61.03,13.709999999999999,1
2010-10-08,21218,25,86.47,5.86,1
2010-10-08,21219,10,12.5,1.25,1
2010-10-08,21222,20,25.0,1.25,1
2010-10-08,21224,10,12.5,1.25,1
2010-10-08,21231,24,30.0,1.25,1
2010-10-08,21232,49,164.64,3.36,0
2010-10-08,21238,8,6.8,0.85,1
2010-10-08,21239,8,6.8,0.85,1
2010-10-08,21240,8,6.8,0.85,1
2010-10-08,21242,8,13.52,1.69,1
2010-10-08,21243,8,13.52,1.69,1
2010-10-08,21244,8,13.52,1.69,1
2010-10-08,21245,8,13.52,1.69,1
2010-10-08,21249,6,17.700000000000003,2.95,1
2010-10-08,21253,1,5.91,5.91,0
2010-10-08,21257,2,32.26,16.13,0
2010-10-08,21258,1,25.49,25.49,0
2010-10-08,21259,1,12.72,12.72,0
2010-10-08,21260,24,78.0,3.25,1
2010-10-08,21262,13,43.02,5.285,1
2010-10-08,21263,1,9.95,9.95,0
2010-10-08,21272,12,15.0,1.25,1
2010-10-08,21274,1,12.75,12.75,1
2010-10-08,21278,6,15.299999999999999,2.55,1
2010-10-08,21284,24,10.08,0.42,1
2010-10-08,21286,60,71.39999999999999,1.4166666666666667,1
2010-10-08,21326,3,1.9500000000000002,0.65,1
2010-10-08,21327,3,6.66,2.505,1
2010-10-08,21328,15,29.879999999999995,2.505,1
2010-10-08,21329,13,23.159999999999997,2.505,1
2010-10-08,21349,1,13.57,13.57,0
2010-10-08,21351,50,105.42,3.27,1
2010-10-08,21355,12,15.0,1.25,1
2010-10-08,21358,12,15.0,1.25,1
2010-10-08,21364,6,40.5,6.75,1
2010-10-08,21381,14,28.700000000000003,2.95,1
2010-10-08,21385,1,1.66,1.66,0
2010-10-08,21407,7,46.63,7.0633333333333335,1
2010-10-08,21410,1,4.25,4.25,1
2010-10-08,21411,1,4.25,4.25,1
2010-10-08,21417,1,4.21,4.21,0
2010-10-08,21422,4,6.64,1.66,0
2010-10-08,21424,2,13.54,6.77,0
2010-10-08,21428,18,68.5,4.083333333333333,1
2010-10-08,21430,26,92.73,4.920000000000001,1
2010-10-08,21452,1,2.95,2.95,1
2010-10-08,21462,2,13.5,6.75,1
2010-10-08,21478,3,22.86,7.62,0
2010-10-08,21479,47,167.61,3.69,1
2010-10-08,21481,61,180.83,3.52,1
2010-10-08,21482,9,26.550000000000004,2.95,1
2010-10-08,21484,25,91.27000000000001,4.705,1
2010-10-08,21485,13,64.35000000000001,4.95,1
2010-10-08,21486,2,7.5,3.75,1
2010-10-08,21488,14,73.38,5.08,1
2010-10-08,21491,12,23.4,1.95,1
2010-10-08,21494,1,5.91,5.91,0
2010-10-08,21498,150,63.0,0.42,0
2010-10-08,21499,25,10.5,0.42,0
2010-10-08,21500,25,10.5,0.42,0
2010-10-08,21503,25,10.5,0.42,0
2010-10-08,21504,72,25.919999999999998,0.36,1
2010-10-08,21506,12,5.04,0.42,1
2010-10-08,21507,12,5.04,0.42,1
2010-10-08,21508,13,5.89,0.635,1
2010-10-08,21509,12,5.04,0.42,1
2010-10-08,21519,36,15.120000000000001,0.42,1
2010-10-08,21524,9,71.55,7.95,1
2010-10-08,21527,6,47.7,7.95,1
2010-10-08,21531,5,15.259999999999998,3.3866666666666667,1
2010-10-08,21533,1,4.95,4.95,1
2010-10-08,21535,6,20.32,3.8049999999999997,1
2010-10-08,21539,2,15.120000000000001,7.5600000000000005,1
2010-10-08,21547,1,5.91,5.91,0
2010-10-08,21557,2,5.9,2.95,1
2010-10-08,21558,1,2.55,2.55,1
2010-10-08,21559,3,12.669999999999998,4.223333333333333,1
2010-10-08,21561,1,2.55,2.55,1
2010-10-08,21562,12,15.0,1.25,1
2010-10-08,21564,1,5.91,5.91,0
2010-10-08,21577,12,27.0,2.25,1
2010-10-08,21578,6,13.5,2.25,1
2010-10-08,21579,1,5.06,5.06,0
2010-10-08,21584,21,34.65,1.65,0
2010-10-08,21587,12,30.599999999999998,2.55,0
2010-10-08,21588,48,100.80000000000001,2.1,1
2010-10-08,21590,4,5.0,1.25,0
2010-10-08,21591,26,32.5,1.25,1
2010-10-08,21613,6,17.700000000000003,2.95,1
2010-10-08,21621,1,8.5,8.5,1
2010-10-08,21622,5,24.75,4.95,1
2010-10-08,21623,4,36.84,9.21,1
2010-10-08,21661,3,17.85,5.95,1
2010-10-08,21662,3,17.85,5.95,1
2010-10-08,21667,2,33.9,16.95,1
2010-10-08,21669,6,15.909999999999998,2.9349999999999996,0
2010-10-08,21670,15,22.53,1.88,1
2010-10-08,21671,1,3.36,3.36,0
2010-10-08,21672,2,6.72,3.36,1
2010-10-08,21689,4,15.0,3.75,1
2010-10-08,21690,1,3.75,3.75,1
2010-10-08,21693,6,17.700000000000003,2.95,1
2010-10-08,21700,39,51.33,5.886666666666667,1
2010-10-08,21703,24,10.08,0.42,1
2010-10-08,21704,1308,952.6800000000001,0.8066666666666666,1
2010-10-08,21705,72,109.19999999999999,1.5833333333333333,1
2010-10-08,21720,1,1.66,1.66,0
2010-10-08,21722,1,1.66,1.66,0
2010-10-08,21723,4,3.4,0.85,1
2010-10-08,21724,3,3.36,1.255,1
2010-10-08,21725,2,1.7,0.85,1
2010-10-08,21726,2,1.7,0.85,1
2010-10-08,21730,4,19.8,4.95,1
2010-10-08,21731,61,187.69,2.29,1
2010-10-08,21733,76,198.6,2.6833333333333336,1
2010-10-08,21737,1,19.95,19.95,1
2010-10-08,21738,6,17.700000000000003,2.95,1
2010-10-08,21739,6,17.700000000000003,2.95,1
2010-10-08,21743,12,35.400000000000006,2.95,1
2010-10-08,21754,18,113.02000000000001,7.134,1
2010-10-08,21755,6,35.7,5.95,1
2010-10-08,21768,3,44.849999999999994,14.95,1
2010-10-08,21777,3,32.88,12.465,1
2010-10-08,21781,2,29.9,14.95,1
2010-10-08,21786,3,2.51,0.8300000000000001,0
2010-10-08,21787,49,42.459999999999994,1.1199999999999999,1
2010-10-08,21788,9,7.65,0.85,1
2010-10-08,21789,33,28.049999999999997,0.85,1
2010-10-08,21790,97,73.89999999999999,1.02,1
2010-10-08,21791,96,120.0,1.25,1
2010-10-08,21801,35,15.049999999999999,0.43,1
2010-10-08,21802,35,15.049999999999999,0.43,1
2010-10-08,21807,35,29.75,0.85,0
2010-10-08,21811,12,15.0,1.25,1
2010-10-08,21812,1,10.17,10.17,0
2010-10-08,21832,2,3.3,1.65,1
2010-10-08,21843,8,108.16,14.376666666666665,1
2010-10-08,21844,48,127.2,2.8166666666666664,1
2010-10-08,21845,36,91.8,2.55,1
2010-10-08,21864,4,16.84,4.21,0
2010-10-08,21866,16,28.439999999999998,2.3049999999999997,1
2010-10-08,21867,12,15.0,1.25,1
2010-10-08,21871,12,15.0,1.25,1
2010-10-08,21872,1,1.25,1.25,1
2010-10-08,21873,12,15.0,1.25,1
2010-10-08,21874,1,1.25,1.25,1
2010-10-08,21875,72,76.32000000000001,1.06,1
2010-10-08,21876,1,3.36,3.36,0
2010-10-08,21877,12,15.0,1.25,1
2010-10-08,21881,1,1.66,1.66,0
2010-10-08,21888,3,11.25,3.75,1
2010-10-08,21889,206,287.03999999999996,1.6016666666666666,1
2010-10-08,21890,6,17.700000000000003,2.95,1
2010-10-08,21891,49,61.25,1.25,1
2010-10-08,21896,1,2.1,2.1,1
2010-10-08,21899,21,13.65,0.65,1
2010-10-08,21900,23,16.97,0.9866666666666667,1
2010-10-08,21901,21,13.65,0.65,1
2010-10-08,21902,45,29.25,0.65,1
2010-10-08,21903,1,2.1,2.1,1
2010-10-08,21907,1,2.1,2.1,1
2010-10-08,21908,14,31.510000000000005,2.8033333333333332,1
2010-10-08,21910,2,5.01,2.505,1
2010-10-08,21911,1,1.65,1.65,1
2010-10-08,21912,14,67.98,4.7175,1
2010-10-08,21913,52,177.72,3.5700000000000003,1
2010-10-08,21915,1144,1217.2,1.1866666666666668,1
2010-10-08,21916,6,2.52,0.42,1
2010-10-08,21917,312,131.04,0.42,1
2010-10-08,21918,28,11.76,0.42,1
2010-10-08,21922,1,7.95,7.95,1
2010-10-08,21924,1,7.95,7.95,1
2010-10-08,21925,1,1.25,1.25,1
2010-10-08,21926,1,1.25,1.25,1
2010-10-08,21927,1,1.25,1.25,1
2010-10-08,21928,132,285.64,2.795,1
2010-10-08,21929,118,208.58,2.674285714285714,1
2010-10-08,21930,17,44.449999999999996,3.08,1
2010-10-08,21931,22,45.16,2.5149999999999997,1
2010-10-08,21932,1,2.95,2.95,1
2010-10-08,21934,4,15.14,3.785,0
2010-10-08,21935,30,124.6,3.785,0
2010-10-08,21942,1,1.66,1.66,0
2010-10-08,21947,1,2.51,2.51,0
2010-10-08,21955,14,126.39,10.56,1
2010-10-08,21967,25,7.77,0.55,1
2010-10-08,21972,2,5.28,2.64,1
2010-10-08,21973,2,4.43,2.215,1
2010-10-08,21974,15,26.509999999999998,2.2433333333333336,1
2010-10-08,21975,6,3.3000000000000003,0.55,1
2010-10-08,21976,8,7.4399999999999995,1.012,1
2010-10-08,21977,68,59.4,0.88,1
2010-10-08,21981,25,7.809999999999999,0.57,1
2010-10-08,21982,25,7.809999999999999,0.57,1
2010-10-08,21983,1,0.85,0.85,0
2010-10-08,21989,3,7.529999999999999,2.51,0
2010-10-08,21990,1,2.51,2.51,1
2010-10-08,21991,2,8.42,4.21,1
2010-10-08,21992,48,60.0,1.25,1
2010-10-08,21993,24,30.0,1.25,1
2010-10-08,22023,84,30.959999999999997,0.39,1
2010-10-08,22024,12,5.04,0.42,1
2010-10-08,22025,12,5.04,0.42,1
2010-10-08,22026,12,5.04,0.42,1
2010-10-08,22027,84,30.959999999999997,0.39,1
2010-10-08,22028,12,5.04,0.42,1
2010-10-08,22029,84,30.959999999999997,0.39,1
2010-10-08,22030,12,5.04,0.42,1
2010-10-08,22033,12,5.04,0.42,1
2010-10-08,22035,25,10.93,0.5633333333333334,1
2010-10-08,22037,36,15.120000000000001,0.42,1
2010-10-08,22040,50,21.0,0.42,0
2010-10-08,22042,48,9.120000000000001,0.19,1
2010-10-08,22043,84,18.720000000000002,0.26666666666666666,1
2010-10-08,22044,48,9.120000000000001,0.19,1
2010-10-08,22045,25,10.5,0.42,0
2010-10-08,22046,50,21.0,0.42,0
2010-10-08,22047,25,10.5,0.42,0
2010-10-08,22048,25,10.5,0.42,0
2010-10-08,22049,75,14.25,0.19000000000000003,1
2010-10-08,22051,25,10.5,0.42,0
2010-10-08,22052,25,10.5,0.42,0
2010-10-08,22055,4,11.729999999999999,2.7899999999999996,1
2010-10-08,22057,3,6.34,2.425,1
2010-10-08,22058,4,5.96,1.49,1
2010-10-08,22059,26,38.739999999999995,1.49,1
2010-10-08,22061,2,19.9,9.95,1
2010-10-08,22062,1,2.95,2.95,1
2010-10-08,22063,1,2.95,2.95,1
2010-10-08,22065,12,17.4,1.45,1
2010-10-08,22068,1,4.21,4.21,0
2010-10-08,22069,14,28.22,2.9299999999999997,1
2010-10-08,22070,24,90.0,3.75,1
2010-10-08,22071,18,67.5,3.75,1
2010-10-08,22072,8,30.0,3.75,1
2010-10-08,22073,15,63.99,4.7175,1
2010-10-08,22077,41,79.6,2.7175000000000002,1
2010-10-08,22078,12,30.619999999999997,3.455,1
2010-10-08,22080,13,29.13,2.9299999999999997,1
2010-10-08,22081,20,33.0,1.65,1
2010-10-08,22082,15,24.75,1.6499999999999997,1
2010-10-08,22083,7,24.470000000000002,4.859999999999999,1
2010-10-08,22084,9,26.550000000000004,2.95,1
2010-10-08,22085,9,26.550000000000004,2.95,1
2010-10-08,22086,979,2570.0899999999997,3.5700000000000003,1
2010-10-08,22088,9,38.010000000000005,4.859999999999999,1
2010-10-08,22090,13,64.23,5.21,1
2010-10-08,22094,12,15.0,1.25,1
2010-10-08,22097,36,15.12,0.42,1
2010-10-08,22110,1,2.55,2.55,1
2010-10-08,22111,31,166.03,8.235,1
2010-10-08,22112,9,75.63,6.8925,1
2010-10-08,22113,10,42.22,5.323333333333333,1
2010-10-08,22114,33,237.75,5.2925,1
2010-10-08,22119,3,20.85,6.95,1
2010-10-08,22120,3,29.849999999999998,9.95,1
2010-10-08,22121,3,17.85,5.95,1
2010-10-08,22130,36,30.599999999999998,0.85,1
2010-10-08,22131,6,11.7,1.95,1
2010-10-08,22136,12,19.799999999999997,1.65,1
2010-10-08,22138,24,118.80000000000001,4.95,1
2010-10-08,22139,48,267.95000000000005,5.70875,1
2010-10-08,22145,13,29.410000000000004,3.1550000000000002,1
2010-10-08,22147,25,39.01,2.37,1
2010-10-08,22149,29,75.7,2.84,1
2010-10-08,22150,7,16.759999999999998,3.505,1
2010-10-08,22151,48,20.16,0.42,1
2010-10-08,22153,48,20.16,0.42,1
2010-10-08,22156,12,10.2,0.85,1
2010-10-08,22158,1,5.91,5.91,0
2010-10-08,22161,3,3.2800000000000002,1.2349999999999999,1
2010-10-08,22162,1,3.36,3.36,1
2010-10-08,22166,1,7.62,7.62,1
2010-10-08,22168,2,17.0,8.5,1
2010-10-08,22169,8,61.2,7.65,1
2010-10-08,22171,5,50.980000000000004,12.74,1
2010-10-08,22173,3,8.850000000000001,2.95,1
2010-10-08,22174,6,9.899999999999999,1.65,1
2010-10-08,22175,12,35.400000000000006,2.95,1
2010-10-08,22176,6,17.700000000000003,2.95,1
2010-10-08,22178,144,161.76,1.155,1
2010-10-08,22180,3,29.849999999999998,9.95,1
2010-10-08,22187,8,34.0,4.25,1
2010-10-08,22188,1,8.47,8.47,0
2010-10-08,22189,72,244.08,3.39,1
2010-10-08,22192,12,91.80000000000001,7.65,1
2010-10-08,22193,13,108.78000000000002,12.315000000000001,1
2010-10-08,22195,3,8.37,2.505,1
2010-10-08,22196,3,4.9799999999999995,1.66,0
2010-10-08,22197,52,49.059999999999995,1.12,1
2010-10-08,22198,10,19.919999999999998,2.505,1
2010-10-08,22199,29,115.47,5.489999999999999,1
2010-10-08,22200,1,8.47,8.47,0
2010-10-08,22202,1,7.62,7.62,0
2010-10-08,22203,4,15.0,3.75,1
2010-10-08,22207,24,90.0,3.75,1
2010-10-08,22212,8,21.020000000000003,3.1550000000000002,1
2010-10-08,22215,2,17.0,8.5,1
2010-10-08,22218,5,21.25,4.25,1
2010-10-08,22219,21,25.139999999999997,1.39,1
2010-10-08,22221,2,19.9,9.95,1
2010-10-08,22227,1,1.28,1.28,0
2010-10-08,22242,12,19.799999999999997,1.65,1
2010-10-08,22244,96,158.39999999999998,1.65,1
2010-10-08,22245,204,148.44,0.7849999999999999,1
2010-10-08,22246,72,118.8,1.65,1
2010-10-08,22250,128,92.16,0.72,1
2010-10-08,22251,128,135.68,1.06,1
2010-10-08,22254,12,15.0,1.25,1
2010-10-08,22255,12,10.2,0.85,1
2010-10-08,22256,12,15.0,1.25,1
2010-10-08,22264,12,10.2,0.85,1
2010-10-08,22271,12,35.400000000000006,2.95,1
2010-10-08,22272,6,17.700000000000003,2.95,1
2010-10-08,22274,6,17.700000000000003,2.95,1
2010-10-08,22291,24,34.8,1.45,1
2010-10-08,22294,48,60.0,1.25,1
2010-10-08,22295,12,19.799999999999997,1.65,1
2010-10-08,22296,24,39.599999999999994,1.65,1
2010-10-08,22300,6,15.299999999999999,2.55,1
2010-10-08,22301,6,15.299999999999999,2.55,1
2010-10-08,22309,7,17.849999999999998,2.55,1
2010-10-08,22317,6,17.700000000000003,2.95,1
2010-10-08,22318,7,23.610000000000003,4.43,1
2010-10-08,22320,6,35.7,5.95,1
2010-10-08,22322,1,1.66,1.66,0
2010-10-08,22326,206,530.9,2.85,1
2010-10-08,22327,64,181.06,3.6340000000000003,1
2010-10-08,22328,120,315.6,2.79,1
2010-10-08,22329,12,19.799999999999997,1.65,1
2010-10-08,22331,2,3.3,1.65,1
2010-10-08,22336,4,2.6,0.65,1
2010-10-08,22337,4,2.6,0.65,1
2010-10-08,22341,13,23.159999999999997,2.505,1
2010-10-08,22342,12,19.799999999999997,1.65,1
2010-10-08,22348,17,15.26,1.1199999999999999,1
2010-10-08,22349,6,22.5,3.75,1
2010-10-08,22350,6,15.299999999999999,2.55,1
2010-10-08,22352,4,17.729999999999997,4.223333333333333,1
2010-10-08,22353,3,17.73,5.91,0
2010-10-08,22355,127,314.59999999999997,1.4675,1
2010-10-08,22356,28,70.28,2.51,1
2010-10-08,22357,1,8.47,8.47,0
2010-10-08,22358,48,122.39999999999999,2.55,1
2010-10-08,22360,6,17.700000000000003,2.95,1
2010-10-08,22361,8,29.520000000000003,4.923333333333333,1
2010-10-08,22364,6,17.700000000000003,2.95,1
2010-10-08,22365,1,7.95,7.95,1
2010-10-08,22367,18,41.32,2.9866666666666664,1
2010-10-08,22371,8,34.0,4.25,1
2010-10-08,22372,4,17.0,4.25,1
2010-10-08,22374,4,17.0,4.25,1
2010-10-08,22376,4,17.0,4.25,1
2010-10-08,22378,2,10.12,5.06,0
2010-10-08,22379,7,35.419999999999995,5.06,0
2010-10-08,22380,2,9.27,4.635,0
2010-10-08,22381,14,55.19,3.7899999999999996,1
2010-10-08,22382,13,21.45,1.65,1
2010-10-08,22383,11,18.15,1.65,1
2010-10-08,22384,23,41.36,2.332,1
2010-10-08,22385,20,63.029999999999994,3.2925,1
2010-10-08,22386,43,88.37,2.3266666666666667,1
2010-10-08,22389,12,10.2,0.85,1
2010-10-08,22398,1,1.25,1.25,1
2010-10-08,22409,1,2.51,2.51,0
2010-10-08,22411,32,112.12,3.456666666666667,1
2010-10-08,22412,1,2.1,2.1,1
2010-10-08,22413,7,20.650000000000002,2.95,1
2010-10-08,22416,1,1.45,1.45,1
2010-10-08,22417,7,5.43,0.9450000000000001,1
2010-10-08,22418,120,102.0,0.85,1
2010-10-08,22422,12,7.800000000000001,0.65,1
2010-10-08,22423,69,831.5699999999999,16.032,1
2010-10-08,22424,1,12.75,12.75,1
2010-10-08,22425,3,14.850000000000001,4.95,1
2010-10-08,22426,1,8.47,8.47,0
2010-10-08,22431,1,1.95,1.95,1
2010-10-08,22432,2,3.9,1.95,1
2010-10-08,22433,2,3.9,1.95,1
2010-10-08,22434,2,3.9,1.95,1
2010-10-08,22435,4,6.26,1.67,1
2010-10-08,22436,6,3.9,0.65,1
2010-10-08,22439,2,1.3,0.65,1
2010-10-08,22449,6,20.1,3.35,1
2010-10-08,22451,12,40.2,3.35,1
2010-10-08,22452,18,53.10000000000001,2.9500000000000006,1
2010-10-08,22453,12,35.400000000000006,2.95,1
2010-10-08,22454,6,17.700000000000003,2.95,1
2010-10-08,22456,3,14.850000000000001,4.95,1
2010-10-08,22457,12,41.32000000000001,4.134,1
2010-10-08,22464,24,39.599999999999994,1.65,1
2010-10-08,22466,1,1.95,1.95,1
2010-10-08,22467,63,146.96,2.893333333333333,1
2010-10-08,22469,56,89.52,2.122,1
2010-10-08,22470,19,56.050000000000004,2.9500000000000006,1
2010-10-08,22472,3,14.850000000000001,4.95,1
2010-10-08,22474,4,19.8,4.95,1
2010-10-08,22475,16,68.0,4.25,1
2010-10-08,22485,1,12.75,12.75,1
2010-10-08,22487,2,19.9,9.95,1
2010-10-08,22489,49,20.580000000000002,0.42,1
2010-10-08,22491,13,11.049999999999999,0.85,1
2010-10-08,22492,182,120.32000000000001,0.9025,1
2010-10-08,22493,24,39.599999999999994,1.65,1
2010-10-08,22497,4,17.0,4.25,1
2010-10-08,22502,17,108.71000000000001,7.462000000000001,1
2010-10-08,22505,12,59.400000000000006,4.95,1
2010-10-08,22507,4,19.8,4.95,1
2010-10-08,22508,1,3.75,3.75,1
2010-10-08,22515,1,2.1,2.1,1
2010-10-08,22517,1,2.1,2.1,1
2010-10-08,22519,1,2.1,2.1,1
2010-10-08,22521,1,0.85,0.85,1
2010-10-08,22523,1,0.85,0.85,1
2010-10-08,22524,1,3.36,3.36,0
2010-10-08,22525,5,16.8,3.36,0
2010-10-08,22526,14,169.64,16.396666666666665,1
2010-10-08,22529,25,10.5,0.42,1
2010-10-08,22530,24,10.08,0.42,1
2010-10-08,22531,6,2.52,0.42,1
2010-10-08,22533,7,2.94,0.42,1
2010-10-08,22534,25,10.5,0.42,1
2010-10-08,22536,10,4.2,0.42,1
2010-10-08,22537,9,3.78,0.42,1
2010-10-08,22538,24,10.08,0.42,1
2010-10-08,22539,264,110.88,0.42,1
2010-10-08,22540,24,10.08,0.42,1
2010-10-08,22541,24,10.08,0.42,1
2010-10-08,22544,264,110.88,0.42,1
2010-10-08,22546,264,110.88,0.42,1
2010-10-08,22547,24,10.08,0.42,1
2010-10-08,22549,3,10.08,3.36,0
2010-10-08,22550,9,33.75,3.75,1
2010-10-08,22551,161,268.2099999999999,2.0766666666666667,1
2010-10-08,22553,16,26.399999999999995,1.6499999999999997,1
2010-10-08,22554,113,186.45,1.65,1
2010-10-08,22555,12,19.799999999999997,1.65,1
2010-10-08,22556,65,109.80999999999997,2.162,1
2010-10-08,22557,3,6.66,2.22,1
2010-10-08,22560,102,118.38,1.2120000000000002,1
2010-10-08,22561,25,41.24999999999999,1.6499999999999997,1
2010-10-08,22562,1,1.25,1.25,1
2010-10-08,22563,3,3.75,1.25,1
2010-10-08,22566,12,10.2,0.85,1
2010-10-08,22567,12,15.0,1.25,1
2010-10-08,22568,8,30.0,3.75,1
2010-10-08,22569,4,15.0,3.75,1
2010-10-08,22570,4,15.0,3.75,1
2010-10-08,22571,51,45.779999999999994,1.1199999999999999,1
2010-10-08,22572,48,40.8,0.85,1
2010-10-08,22573,15,15.18,1.255,1
2010-10-08,22574,24,20.4,0.85,1
2010-10-08,22576,13,11.86,1.255,1
2010-10-08,22577,24,20.4,0.85,1
2010-10-08,22578,12,10.2,0.85,1
2010-10-08,22579,12,10.2,0.85,1
2010-10-08,22580,1,11.87,11.87,0
2010-10-08,22581,12,10.2,0.85,1
2010-10-08,22584,6,15.299999999999999,2.55,1
2010-10-08,22585,84,105.0,1.25,1
2010-10-08,22589,6,15.299999999999999,2.55,1
2010-10-08,22593,2,3.32,1.66,0
2010-10-08,22594,17,18.5,1.255,1
2010-10-08,22595,17,18.5,1.255,1
2010-10-08,22596,16,13.6,0.85,1
2010-10-08,22601,4,6.64,1.66,0
2010-10-08,22602,15,15.18,1.255,1
2010-10-08,22604,12,30.599999999999998,2.55,1
2010-10-08,22605,3,44.849999999999994,14.95,1
2010-10-08,22606,1,15.95,15.95,1
2010-10-08,22610,36,30.599999999999998,0.85,1
2010-10-08,22611,3,14.850000000000001,4.95,1
2010-10-08,22614,24,6.959999999999999,0.29,1
2010-10-08,22616,144,41.76,0.29,1
2010-10-08,22617,9,44.550000000000004,4.95,1
2010-10-08,22619,4,15.0,3.75,1
2010-10-08,22620,32,40.0,1.25,1
2010-10-08,22622,4,39.8,9.95,1
2010-10-08,22623,31,136.65,4.775,1
2010-10-08,22624,5,50.980000000000004,11.326666666666668,1
2010-10-08,22625,3,33.980000000000004,12.74,1
2010-10-08,22626,1,8.5,8.5,1
2010-10-08,22628,6,40.14,7.5600000000000005,1
2010-10-08,22629,114,203.1,1.9000000000000001,1
2010-10-08,22630,102,180.26,1.9933333333333332,1
2010-10-08,22631,2,3.9,1.95,1
2010-10-08,22632,112,222.31000000000003,2.278888888888889,1
2010-10-08,22633,29,57.900000000000006,2.05,1
2010-10-08,22636,6,51.0,8.5,1
2010-10-08,22638,1,2.55,2.55,1
2010-10-08,22639,15,38.25,2.55,1
2010-10-08,22642,18,45.9,2.55,1
2010-10-08,22643,3,7.6499999999999995,2.55,1
2010-10-08,22644,2,8.42,4.21,0
2010-10-08,22645,27,80.55,2.83,1
2010-10-08,22646,12,17.4,1.45,1
2010-10-08,22649,2,15.969999999999999,7.984999999999999,1
2010-10-08,22650,24,34.8,1.45,1
2010-10-08,22651,13,11.86,1.255,1
2010-10-08,22652,52,90.92,2.162,1
2010-10-08,22653,10,19.5,1.95,1
2010-10-08,22654,22,137.55,7.071666666666666,1
2010-10-08,22659,14,27.299999999999997,1.95,1
2010-10-08,22662,12,19.799999999999997,1.6499999999999997,1
2010-10-08,22663,2,9.27,4.635,0
2010-10-08,22664,1,2.1,2.1,1
2010-10-08,22665,28,88.52000000000001,3.795714285714286,1
2010-10-08,22666,22,70.82000000000001,3.936666666666667,1
2010-10-08,22667,24,70.80000000000001,2.95,1
2010-10-08,22668,7,26.57,4.923333333333333,1
2010-10-08,22669,5,14.75,2.95,1
2010-10-08,22670,13,16.25,1.25,1
2010-10-08,22671,14,24.809999999999995,2.22,1
2010-10-08,22672,13,21.449999999999996,1.65,1
2010-10-08,22673,1,1.25,1.25,1
2010-10-08,22674,13,16.25,1.25,1
2010-10-08,22675,12,15.0,1.25,1
2010-10-08,22676,10,12.5,1.25,1
2010-10-08,22677,10,12.5,1.25,1
2010-10-08,22678,10,12.5,1.25,1
2010-10-08,22679,10,12.5,1.25,1
2010-10-08,22680,10,12.5,1.25,1
2010-10-08,22681,10,12.5,1.25,1
2010-10-08,22682,10,12.5,1.25,1
2010-10-08,22683,10,12.5,1.25,1
2010-10-08,22684,10,12.5,1.25,1
2010-10-08,22685,10,12.5,1.25,1
2010-10-08,22687,7,73.71000000000001,12.465,1
2010-10-08,22689,7,54.730000000000004,7.720000000000001,1
